,property_type,region,area_m2,country,state,city,lat,lon,price_brl,has_city,has_geo,area_missing_flag,geo_resolution,price_per_m2_raw,area_m2_group_median_x,area_m2_imputed,area_imputed_flag,price_per_m2,area_m2_group_median_y,area_m2_group_median
141,apartment,Northeast,90.0,Brasil,Bahia,Salvador,-13.010818,-38.48336,546089.9500000001,1,1,0,2,6067.666111111112,103.0,90.0,0,6067.666111111112,103.0,103.0
142,apartment,Northeast,152.0,Brasil,Bahia,Salvador,-13.000164,-38.489021,1638269.95,1,1,0,2,10778.091776315789,103.0,152.0,0,10778.091776315789,103.0,103.0
143,house,Northeast,66.0,Brasil,Bahia,Itaparica,-12.905073,-38.684437,858141.4,1,1,0,2,13002.142424242425,170.0,66.0,0,13002.142424242425,170.0,170.0
144,apartment,Northeast,244.0,Brasil,Bahia,Salvador,-12.98223,-38.43898,936154.25,1,1,0,2,3836.6977459016393,103.0,244.0,0,3836.6977459016393,103.0,103.0
145,apartment,Northeast,206.0,Brasil,Bahia,Salvador,-13.004878,-38.532276,1872308.55,1,1,0,2,9088.87645631068,103.0,206.0,0,9088.87645631068,103.0,103.0
146,apartment,Northeast,195.0,Brasil,Bahia,Salvador,-13.002785,-38.519222,1217000.5499999998,1,1,0,2,6241.028461538461,103.0,195.0,0,6241.028461538461,103.0,103.0
147,house,Northeast,110.0,Brasil,Bahia,Lauro de Freitas,-12.852844,-38.32711,468077.1,1,1,0,2,4255.246363636364,170.0,110.0,0,4255.246363636364,170.0,170.0
148,apartment,Northeast,151.0,Brasil,Bahia,Salvador,-12.991933,-38.465279,717718.25,1,1,0,2,4753.100993377483,103.0,151.0,0,4753.100993377483,103.0,103.0
149,house,Northeast,150.0,Brasil,Bahia,Lauro de Freitas,,,483679.7,1,0,0,2,3224.5313333333334,170.0,150.0,0,3224.5313333333334,170.0,170.0
150,apartment,Northeast,125.0,Brasil,Bahia,Salvador,-12.974986,-38.490906,452318.5,1,1,0,2,3618.548,103.0,125.0,0,3618.548,103.0,103.0
151,apartment,Northeast,70.0,Brasil,Bahia,Salvador,-13.000443,-38.45739,374461.69999999995,1,1,0,2,5349.452857142856,103.0,70.0,0,5349.452857142856,103.0,103.0
152,apartment,Northeast,184.0,Brasil,Bahia,Salvador,-12.993533,-38.526047,1872308.55,1,1,0,2,10175.589945652175,103.0,184.0,0,10175.589945652175,103.0,103.0
153,apartment,Northeast,106.0,Brasil,Bahia,Salvador,-13.009679,-38.486305,592897.7,1,1,0,2,5593.374528301886,103.0,106.0,0,5593.374528301886,103.0,103.0
154,apartment,Northeast,92.0,Brasil,Bahia,Salvador,-13.010818,-38.48336,413468.1,1,1,0,2,4494.218478260869,103.0,92.0,0,4494.218478260869,103.0,103.0
155,apartment,Northeast,115.0,Brasil,Bahia,Salvador,-13.004092,-38.5047,889346.55,1,1,0,2,7733.448260869565,103.0,115.0,0,7733.448260869565,103.0,103.0
156,apartment,Northeast,78.0,Brasil,Bahia,Salvador,-13.010534,-38.485542,483679.7,1,1,0,2,6201.0217948717955,103.0,78.0,0,6201.0217948717955,103.0,103.0
157,apartment,Northeast,115.0,Brasil,Bahia,Salvador,-12.992462,-38.444553,577295.1,1,1,0,2,5019.957391304348,103.0,115.0,0,5019.957391304348,103.0,103.0
158,apartment,Northeast,71.0,Brasil,Bahia,Salvador,-12.992462,-38.444553,421269.4,1,1,0,2,5933.371830985916,103.0,71.0,0,5933.371830985916,103.0,103.0
159,apartment,Northeast,59.0,Brasil,Bahia,Salvador,-12.992462,-38.444553,569493.85,1,1,0,2,9652.43813559322,103.0,59.0,0,9652.43813559322,103.0,103.0
160,apartment,Northeast,142.0,Brasil,Bahia,Salvador,-12.992462,-38.444553,575734.85,1,1,0,2,4054.470774647887,103.0,142.0,0,4054.470774647887,103.0,103.0
161,apartment,Northeast,82.0,Brasil,Bahia,Salvador,-12.992462,-38.444553,405666.85,1,1,0,2,4947.156707317073,103.0,82.0,0,4947.156707317073,103.0,103.0
162,house,Northeast,250.0,Brasil,Bahia,Salvador,-12.991933,-38.465279,1872308.55,1,1,0,2,7489.2342,170.0,250.0,0,7489.2342,170.0,170.0
163,apartment,Northeast,95.0,Brasil,Bahia,Salvador,-12.991933,-38.465279,936154.25,1,1,0,2,9854.255263157895,103.0,95.0,0,9854.255263157895,103.0,103.0
164,apartment,Northeast,90.0,Brasil,Bahia,Salvador,-13.00525,-38.516327,920551.7,1,1,0,2,10228.352222222222,103.0,90.0,0,10228.352222222222,103.0,103.0
165,apartment,Northeast,215.0,Brasil,Bahia,Salvador,-13.002785,-38.519222,1872308.55,1,1,0,2,8708.411860465116,103.0,215.0,0,8708.411860465116,103.0,103.0
166,apartment,Northeast,54.0,Brasil,Bahia,Salvador,-12.985579,-38.470348,463396.35000000003,1,1,0,2,8581.41388888889,103.0,54.0,0,8581.41388888889,103.0,103.0
167,apartment,Northeast,78.0,Brasil,Bahia,Salvador,-12.985591,-38.469273,670910.5499999999,1,1,0,2,8601.417307692307,103.0,78.0,0,8601.417307692307,103.0,103.0
168,apartment,Northeast,186.0,Brasil,Bahia,Salvador,-13.009664,-38.486431,2057355.05,1,1,0,2,11061.048655913979,103.0,186.0,0,11061.048655913979,103.0,103.0
169,apartment,Northeast,220.0,Brasil,Bahia,Salvador,-13.009679,-38.486305,1716282.8,1,1,0,2,7801.285454545455,103.0,220.0,0,7801.285454545455,103.0,103.0
170,apartment,Northeast,203.0,Brasil,Bahia,Salvador,-13.000443,-38.45739,1326218.55,1,1,0,2,6533.09630541872,103.0,203.0,0,6533.09630541872,103.0,103.0
171,apartment,Northeast,114.0,Brasil,Bahia,Salvador,-13.000443,-38.45739,1014167.1000000001,1,1,0,2,8896.202631578948,103.0,114.0,0,8896.202631578948,103.0,103.0
172,apartment,Northeast,180.0,Brasil,Bahia,Salvador,-13.000443,-38.45739,1326218.55,1,1,0,2,7367.880833333334,103.0,180.0,0,7367.880833333334,103.0,103.0
173,apartment,Northeast,98.0,Brasil,Bahia,Salvador,,,873743.9500000001,1,0,0,2,8915.754591836736,103.0,98.0,0,8915.754591836736,103.0,103.0
174,apartment,Northeast,235.0,Brasil,Bahia,Salvador,-13.000443,-38.45739,826936.25,1,1,0,2,3518.877659574468,103.0,235.0,0,3518.877659574468,103.0,103.0
175,apartment,Northeast,155.0,Brasil,Bahia,Salvador,-12.993305,-38.45739,1552455.7999999998,1,1,0,2,10015.843870967741,103.0,155.0,0,10015.843870967741,103.0,103.0
176,apartment,Northeast,155.0,Brasil,Bahia,Salvador,-12.993305,-38.45739,1482244.25,1,1,0,2,9562.866129032258,103.0,155.0,0,9562.866129032258,103.0,103.0
177,apartment,Northeast,198.0,Brasil,Bahia,Salvador,,,1092179.95,1,0,0,2,5516.060353535353,103.0,198.0,0,5516.060353535353,103.0,103.0
178,apartment,Northeast,195.0,Brasil,Bahia,Salvador,-12.985207,-38.456074,2262372.8,1,1,0,2,11601.911794871794,103.0,195.0,0,11601.911794871794,103.0,103.0
179,apartment,Northeast,127.0,Brasil,Bahia,Salvador,-12.985207,-38.456074,904949.1000000001,1,1,0,2,7125.58346456693,103.0,127.0,0,7125.58346456693,103.0,103.0
180,apartment,Northeast,128.0,Brasil,Bahia,Salvador,-12.985207,-38.456074,764525.95,1,1,0,2,5972.858984375,103.0,128.0,0,5972.858984375,103.0,103.0
181,apartment,Northeast,111.0,Brasil,Bahia,Salvador,,,873743.9500000001,1,0,0,2,7871.567117117118,103.0,111.0,0,7871.567117117118,103.0,103.0
182,apartment,Northeast,186.0,Brasil,Bahia,Salvador,-12.985207,-38.456074,1170192.8,1,1,0,2,6291.359139784947,103.0,186.0,0,6291.359139784947,103.0,103.0
183,apartment,Northeast,212.0,Brasil,Bahia,Salvador,-12.94999,-38.391624,2075141.9500000002,1,1,0,2,9788.405424528302,103.0,212.0,0,9788.405424528302,103.0,103.0
184,apartment,Northeast,98.0,Brasil,Bahia,Salvador,-13.004092,-38.5047,1138987.7,1,1,0,2,11622.323469387755,103.0,98.0,0,11622.323469387755,103.0,103.0
185,apartment,Northeast,55.0,Brasil,Bahia,Salvador,-13.004092,-38.5047,702115.7000000001,1,1,0,2,12765.740000000002,103.0,55.0,0,12765.740000000002,103.0,103.0
186,apartment,Northeast,168.0,Brasil,Bahia,Salvador,-12.993533,-38.526047,1560257.0999999999,1,1,0,2,9287.244642857142,103.0,168.0,0,9287.244642857142,103.0,103.0
187,apartment,Northeast,180.0,Brasil,Bahia,Salvador,-12.964468,-38.417938,1388628.8,1,1,0,2,7714.604444444445,103.0,180.0,0,7714.604444444445,103.0,103.0
188,apartment,Northeast,75.0,Brasil,Bahia,Salvador,-12.970389,-38.424129,428517.0,1,1,0,2,5713.56,103.0,75.0,0,5713.56,103.0,103.0
189,apartment,Northeast,116.0,Brasil,Bahia,Salvador,-12.951526,-38.392464,1042251.75,1,1,0,2,8984.928879310344,103.0,116.0,0,8984.928879310344,103.0,103.0
190,apartment,Northeast,143.0,Brasil,Bahia,Salvador,-12.951526,-38.392464,1266928.75,1,1,0,2,8859.641608391608,103.0,143.0,0,8859.641608391608,103.0,103.0
191,apartment,Northeast,210.0,Brasil,Bahia,Salvador,-12.96049,-38.405239,1638269.95,1,1,0,2,7801.285476190476,103.0,210.0,0,7801.285476190476,103.0,103.0
192,apartment,Northeast,139.0,Brasil,Bahia,Salvador,-12.96049,-38.405239,1170192.8,1,1,0,2,8418.653237410072,103.0,139.0,0,8418.653237410072,103.0,103.0
193,apartment,Northeast,75.0,Brasil,Bahia,Salvador,-12.983234,-38.443928,655307.95,1,1,0,2,8737.439333333332,103.0,75.0,0,8737.439333333332,103.0,103.0
194,apartment,Northeast,128.0,Brasil,Bahia,Salvador,-12.984901,-38.439594,1170192.8,1,1,0,2,9142.13125,103.0,128.0,0,9142.13125,103.0,103.0
195,apartment,Northeast,59.0,Brasil,Bahia,Salvador,-12.98223,-38.43898,728952.1000000001,1,1,0,2,12355.120338983052,103.0,59.0,0,12355.120338983052,103.0,103.0
196,apartment,Northeast,70.0,Brasil,Bahia,Salvador,-12.981397,-38.441444,634400.5,1,1,0,2,9062.864285714286,103.0,70.0,0,9062.864285714286,103.0,103.0
197,apartment,Northeast,90.0,Brasil,Bahia,Salvador,-13.002345,-38.528343,655307.95,1,1,0,2,7281.1994444444435,103.0,90.0,0,7281.1994444444435,103.0,103.0
198,apartment,Northeast,170.0,Brasil,Bahia,Salvador,-12.993533,-38.526047,1014167.1000000001,1,1,0,2,5965.688823529413,103.0,170.0,0,5965.688823529413,103.0,103.0
199,apartment,Northeast,230.0,Brasil,Bahia,Salvador,-12.993533,-38.526047,2028334.25,1,1,0,2,8818.84456521739,103.0,230.0,0,8818.84456521739,103.0,103.0
200,apartment,Northeast,210.0,Brasil,Bahia,Salvador,,,1232603.1,1,0,0,2,5869.538571428572,103.0,210.0,0,5869.538571428572,103.0,103.0
201,apartment,Northeast,100.0,Brasil,Bahia,Salvador,-12.992472,-38.52298,1138987.7,1,1,0,2,11389.877,103.0,100.0,0,11389.877,103.0,103.0
202,apartment,Northeast,185.0,Brasil,Bahia,Salvador,-12.992102,-38.521461,1060974.8,1,1,0,2,5734.998918918919,103.0,185.0,0,5734.998918918919,103.0,103.0
203,apartment,Northeast,67.0,Brasil,Bahia,Salvador,-12.982599,-38.499725,655307.95,1,1,0,2,9780.71567164179,103.0,67.0,0,9780.71567164179,103.0,103.0
204,apartment,Northeast,103.0,Brasil,Bahia,Salvador,-12.998506,-38.52309,933345.8,1,1,0,2,9061.609708737864,103.0,103.0,0,9061.609708737864,103.0,103.0
205,apartment,Northeast,122.0,Brasil,Bahia,Salvador,-12.998506,-38.52309,1248205.7000000002,1,1,0,2,10231.194262295083,103.0,122.0,0,10231.194262295083,103.0,103.0
206,apartment,Northeast,230.0,Brasil,Bahia,Salvador,-12.998506,-38.52309,1482244.25,1,1,0,2,6444.540217391304,103.0,230.0,0,6444.540217391304,103.0,103.0
207,apartment,Northeast,166.0,Brasil,Bahia,Salvador,-12.998506,-38.52309,936154.25,1,1,0,2,5639.483433734939,103.0,166.0,0,5639.483433734939,103.0,103.0
208,apartment,Northeast,102.0,Brasil,Bahia,Salvador,-12.998506,-38.52309,1326218.55,1,1,0,2,13002.142647058825,103.0,102.0,0,13002.142647058825,103.0,103.0
209,apartment,Northeast,164.0,Brasil,Bahia,Salvador,-12.998506,-38.52309,2072021.45,1,1,0,2,12634.277134146341,103.0,164.0,0,12634.277134146341,103.0,103.0
210,apartment,Northeast,120.0,Brasil,Bahia,Salvador,-12.998506,-38.52309,491480.95,1,1,0,2,4095.6745833333334,103.0,120.0,0,4095.6745833333334,103.0,103.0
211,apartment,Northeast,89.0,Brasil,Bahia,Salvador,-12.970966,-38.436806,803532.4,1,1,0,2,9028.45393258427,103.0,89.0,0,9028.45393258427,103.0,103.0
212,apartment,Northeast,109.0,Brasil,Bahia,Salvador,-12.968704,-38.435516,733320.8500000001,1,1,0,2,6727.714220183487,103.0,109.0,0,6727.714220183487,103.0,103.0
213,apartment,Northeast,71.0,Brasil,Bahia,Salvador,-12.993493,-38.477962,530487.4,1,1,0,2,7471.653521126761,103.0,71.0,0,7471.653521126761,103.0,103.0
214,apartment,Northeast,63.0,Brasil,Bahia,Salvador,,,530487.4,1,0,0,2,8420.434920634922,103.0,63.0,0,8420.434920634922,103.0,103.0
215,apartment,Northeast,100.0,Brasil,Bahia,Salvador,-12.993493,-38.477962,546089.9500000001,1,1,0,2,5460.8995,103.0,100.0,0,5460.8995,103.0,103.0
216,apartment,Northeast,100.0,Brasil,Bahia,Salvador,-12.99183,-38.477451,733320.8500000001,1,1,0,2,7333.208500000001,103.0,100.0,0,7333.208500000001,103.0,103.0
217,apartment,Northeast,156.0,Brasil,Bahia,Salvador,-13.002883,-38.486099,1950321.4000000001,1,1,0,2,12502.060256410257,103.0,156.0,0,12502.060256410257,103.0,103.0
218,apartment,Northeast,210.0,Brasil,Bahia,Salvador,,,2404200.1999999997,1,0,0,2,11448.572380952379,103.0,210.0,0,11448.572380952379,103.0,103.0
219,apartment,Northeast,140.0,Brasil,Bahia,Salvador,-12.994513,-38.479004,1170192.8,1,1,0,2,8358.52,103.0,140.0,0,8358.52,103.0,103.0
220,house,Northeast,73.0,Brasil,Bahia,Lauro de Freitas,-12.852844,-38.32711,405666.85,1,1,0,2,5557.080136986301,170.0,73.0,0,5557.080136986301,170.0,170.0
221,house,Northeast,120.0,Brasil,Bahia,Lauro de Freitas,,,608500.25,1,0,0,2,5070.835416666667,170.0,120.0,0,5070.835416666667,170.0,170.0
222,apartment,Northeast,71.0,Brasil,Bahia,Lauro de Freitas,-12.852844,-38.32711,405666.85,1,1,0,2,5713.617605633803,103.0,71.0,0,5713.617605633803,103.0,103.0
223,apartment,Northeast,71.0,Brasil,Bahia,Lauro de Freitas,-12.852844,-38.32711,390064.25,1,1,0,2,5493.862676056338,103.0,71.0,0,5493.862676056338,103.0,103.0
224,apartment,Northeast,143.0,Brasil,Bahia,Salvador,-12.941992,-38.403465,1482244.25,1,1,0,2,10365.344405594406,103.0,143.0,0,10365.344405594406,103.0,103.0
225,apartment,Northeast,158.0,Brasil,Bahia,Salvador,-12.941992,-38.403465,904949.1000000001,1,1,0,2,5727.525949367089,103.0,158.0,0,5727.525949367089,103.0,103.0
226,apartment,Northeast,75.0,Brasil,Bahia,Salvador,-12.999527,-38.46265,386943.75,1,1,0,2,5159.25,103.0,75.0,0,5159.25,103.0,103.0
227,apartment,Northeast,128.0,Brasil,Bahia,Salvador,-12.98223,-38.43898,1179215.3,1,1,0,2,9212.61953125,103.0,128.0,0,9212.61953125,103.0,103.0
228,house,Northeast,156.0,Brasil,Bahia,Lauro de Freitas,-12.852844,-38.32711,967359.4,1,1,0,2,6201.0217948717955,170.0,156.0,0,6201.0217948717955,170.0,170.0
229,house,Northeast,170.0,Brasil,Bahia,Lauro de Freitas,-12.852844,-38.32711,858141.4,1,1,0,2,5047.890588235295,170.0,170.0,0,5047.890588235295,170.0,170.0
230,house,Northeast,114.0,Brasil,Bahia,Camaçari,,,499282.25,1,0,0,2,4379.668859649123,170.0,114.0,0,4379.668859649123,170.0,170.0
231,apartment,Northeast,136.0,Brasil,Bahia,Lauro de Freitas,-12.852844,-38.32711,546089.9500000001,1,1,0,2,4015.367279411765,103.0,136.0,0,4015.367279411765,103.0,103.0
232,apartment,Northeast,68.0,Brasil,Bahia,Salvador,-12.98516,-38.482758,507083.55000000005,1,1,0,2,7457.111029411765,103.0,68.0,0,7457.111029411765,103.0,103.0
233,apartment,Northeast,71.0,Brasil,Bahia,Salvador,-13.001169,-38.49419,608500.25,1,1,0,2,8570.426056338029,103.0,71.0,0,8570.426056338029,103.0,103.0
234,apartment,Northeast,165.0,Brasil,Bahia,Salvador,-12.993305,-38.45739,1716282.8,1,1,0,2,10401.71393939394,103.0,165.0,0,10401.71393939394,103.0,103.0
235,apartment,Northeast,71.0,Brasil,Bahia,Salvador,-13.004092,-38.5047,850340.1,1,1,0,2,11976.621126760563,103.0,71.0,0,11976.621126760563,103.0,103.0
236,apartment,Northeast,72.0,Brasil,Bahia,Salvador,-12.983234,-38.443928,592897.7,1,1,0,2,8234.690277777778,103.0,72.0,0,8234.690277777778,103.0,103.0
237,apartment,Northeast,83.0,Brasil,Bahia,Salvador,-12.937969,-38.381538,663109.25,1,1,0,2,7989.268072289156,103.0,83.0,0,7989.268072289156,103.0,103.0
238,apartment,Northeast,67.0,Brasil,Bahia,Salvador,-12.937969,-38.381538,499282.25,1,1,0,2,7451.973880597015,103.0,67.0,0,7451.973880597015,103.0,103.0
239,apartment,Northeast,70.0,Brasil,Bahia,Salvador,-12.974941,-38.440117,514884.85,1,1,0,2,7355.497857142856,103.0,70.0,0,7355.497857142856,103.0,103.0
240,apartment,Northeast,67.0,Brasil,Bahia,Salvador,-12.931565,-38.40873,514884.85,1,1,0,2,7684.848507462686,103.0,67.0,0,7684.848507462686,103.0,103.0
241,apartment,Northeast,156.0,Brasil,Bahia,Salvador,-13.002883,-38.486099,1607064.8,1,1,0,2,10301.697435897437,103.0,156.0,0,10301.697435897437,103.0,103.0
242,apartment,Northeast,54.0,Brasil,Bahia,Salvador,-12.941992,-38.403465,468077.1,1,1,0,2,8668.094444444445,103.0,54.0,0,8668.094444444445,103.0,103.0
243,apartment,Northeast,195.0,Brasil,Bahia,Salvador,-12.950598,-38.40873,1950321.4000000001,1,1,0,2,10001.648205128206,103.0,195.0,0,10001.648205128206,103.0,103.0
244,apartment,Northeast,142.0,Brasil,Bahia,Salvador,-12.950598,-38.40873,1310615.95,1,1,0,2,9229.689788732394,103.0,142.0,0,9229.689788732394,103.0,103.0
245,apartment,Northeast,112.0,Brasil,Bahia,Salvador,,,1060974.8,1,0,0,2,9472.989285714286,103.0,112.0,0,9472.989285714286,103.0,103.0
246,apartment,Northeast,137.0,Brasil,Bahia,Salvador,-12.941992,-38.403465,982961.9500000001,1,1,0,2,7174.904744525548,103.0,137.0,0,7174.904744525548,103.0,103.0
247,apartment,Northeast,143.0,Brasil,Bahia,Salvador,,,1326218.55,1,0,0,2,9274.255594405595,103.0,143.0,0,9274.255594405595,103.0,103.0
248,apartment,Northeast,128.0,Brasil,Bahia,Salvador,-12.985207,-38.456074,764525.95,1,1,0,2,5972.858984375,103.0,128.0,0,5972.858984375,103.0,103.0
249,apartment,Northeast,111.0,Brasil,Bahia,Salvador,-12.985207,-38.456074,873743.9500000001,1,1,0,2,7871.567117117118,103.0,111.0,0,7871.567117117118,103.0,103.0
250,house,Northeast,120.0,Brasil,Bahia,Lauro de Freitas,-12.852844,-38.32711,608500.25,1,1,0,2,5070.835416666667,170.0,120.0,0,5070.835416666667,170.0,170.0
251,apartment,Northeast,230.0,Brasil,Bahia,Salvador,,,1482244.25,1,0,0,2,6444.540217391304,103.0,230.0,0,6444.540217391304,103.0,103.0
252,apartment,Northeast,71.0,Brasil,Bahia,Lauro de Freitas,-12.852844,-38.32711,405666.85,1,1,0,2,5713.617605633803,103.0,71.0,0,5713.617605633803,103.0,103.0
253,apartment,Northeast,186.0,Brasil,Bahia,Salvador,-12.985207,-38.456074,1170192.8,1,1,0,2,6291.359139784947,103.0,186.0,0,6291.359139784947,103.0,103.0
254,apartment,Northeast,186.0,Brasil,Bahia,Salvador,-13.009664,-38.486431,2057355.05,1,1,0,2,11061.048655913979,103.0,186.0,0,11061.048655913979,103.0,103.0
255,apartment,Northeast,128.0,Brasil,Bahia,Salvador,-12.984901,-38.439594,1170192.8,1,1,0,2,9142.13125,103.0,128.0,0,9142.13125,103.0,103.0
256,apartment,Northeast,122.0,Brasil,Bahia,Salvador,-12.998506,-38.52309,1248205.7000000002,1,1,0,2,10231.194262295083,103.0,122.0,0,10231.194262295083,103.0,103.0
257,apartment,Northeast,59.0,Brasil,Bahia,Salvador,-12.98223,-38.43898,728952.1000000001,1,1,0,2,12355.120338983052,103.0,59.0,0,12355.120338983052,103.0,103.0
258,apartment,Northeast,140.0,Brasil,Bahia,Salvador,-12.994513,-38.479004,1170192.8,1,1,0,2,8358.52,103.0,140.0,0,8358.52,103.0,103.0
259,apartment,Northeast,180.0,Brasil,Bahia,Salvador,-12.964468,-38.417938,1388628.8,1,1,0,2,7714.604444444445,103.0,180.0,0,7714.604444444445,103.0,103.0
260,apartment,Northeast,210.0,Brasil,Bahia,Salvador,-12.993533,-38.526047,1232603.1,1,1,0,2,5869.538571428572,103.0,210.0,0,5869.538571428572,103.0,103.0
261,apartment,Northeast,59.0,Brasil,Bahia,Salvador,-12.992462,-38.444553,569493.85,1,1,0,2,9652.43813559322,103.0,59.0,0,9652.43813559322,103.0,103.0
262,apartment,Northeast,71.0,Brasil,Bahia,Salvador,-12.993493,-38.477962,530487.4,1,1,0,2,7471.653521126761,103.0,71.0,0,7471.653521126761,103.0,103.0
263,apartment,Northeast,63.0,Brasil,Bahia,Salvador,,,530487.4,1,0,0,2,8420.434920634922,103.0,63.0,0,8420.434920634922,103.0,103.0
264,apartment,Northeast,55.0,Brasil,Bahia,Salvador,-13.004092,-38.5047,702115.7000000001,1,1,0,2,12765.740000000002,103.0,55.0,0,12765.740000000002,103.0,103.0
265,apartment,Northeast,98.0,Brasil,Bahia,Salvador,-12.993305,-38.45739,873743.9500000001,1,1,0,2,8915.754591836736,103.0,98.0,0,8915.754591836736,103.0,103.0
266,apartment,Northeast,127.0,Brasil,Bahia,Salvador,-12.985207,-38.456074,904949.1000000001,1,1,0,2,7125.58346456693,103.0,127.0,0,7125.58346456693,103.0,103.0
267,apartment,Northeast,235.0,Brasil,Bahia,Salvador,-13.000443,-38.45739,826936.25,1,1,0,2,3518.877659574468,103.0,235.0,0,3518.877659574468,103.0,103.0
268,apartment,Northeast,195.0,Brasil,Bahia,Salvador,-12.985207,-38.456074,2262372.8,1,1,0,2,11601.911794871794,103.0,195.0,0,11601.911794871794,103.0,103.0
269,apartment,Northeast,170.0,Brasil,Bahia,Salvador,-12.993533,-38.526047,1014167.1000000001,1,1,0,2,5965.688823529413,103.0,170.0,0,5965.688823529413,103.0,103.0
270,apartment,Northeast,95.0,Brasil,Bahia,Salvador,-12.991933,-38.465279,936154.25,1,1,0,2,9854.255263157895,103.0,95.0,0,9854.255263157895,103.0,103.0
271,apartment,Northeast,230.0,Brasil,Bahia,Salvador,-12.993533,-38.526047,2028334.25,1,1,0,2,8818.84456521739,103.0,230.0,0,8818.84456521739,103.0,103.0
272,apartment,Northeast,185.0,Brasil,Bahia,Salvador,-12.992102,-38.521461,1060974.8,1,1,0,2,5734.998918918919,103.0,185.0,0,5734.998918918919,103.0,103.0
273,apartment,Northeast,90.0,Brasil,Bahia,Salvador,-13.00525,-38.516327,920551.7,1,1,0,2,10228.352222222222,103.0,90.0,0,10228.352222222222,103.0,103.0
274,apartment,Northeast,75.0,Brasil,Bahia,Salvador,-12.983234,-38.443928,655307.95,1,1,0,2,8737.439333333332,103.0,75.0,0,8737.439333333332,103.0,103.0
275,apartment,Northeast,166.0,Brasil,Bahia,Salvador,-12.998506,-38.52309,936154.25,1,1,0,2,5639.483433734939,103.0,166.0,0,5639.483433734939,103.0,103.0
276,apartment,Northeast,100.0,Brasil,Bahia,Salvador,-12.992472,-38.52298,1138987.7,1,1,0,2,11389.877,103.0,100.0,0,11389.877,103.0,103.0
277,apartment,Northeast,71.0,Brasil,Bahia,Lauro de Freitas,-12.852844,-38.32711,390064.25,1,1,0,2,5493.862676056338,103.0,71.0,0,5493.862676056338,103.0,103.0
278,house,Northeast,250.0,Brasil,Bahia,Salvador,-12.991933,-38.465279,1872308.55,1,1,0,2,7489.2342,170.0,250.0,0,7489.2342,170.0,170.0
279,apartment,Northeast,158.0,Brasil,Bahia,Salvador,-12.941992,-38.403465,904949.1000000001,1,1,0,2,5727.525949367089,103.0,158.0,0,5727.525949367089,103.0,103.0
280,apartment,Northeast,102.0,Brasil,Bahia,Salvador,-12.998506,-38.52309,1326218.55,1,1,0,2,13002.142647058825,103.0,102.0,0,13002.142647058825,103.0,103.0
281,apartment,Northeast,54.0,Brasil,Bahia,Salvador,-12.985579,-38.470348,463396.35000000003,1,1,0,2,8581.41388888889,103.0,54.0,0,8581.41388888889,103.0,103.0
282,apartment,Northeast,128.0,Brasil,Bahia,Salvador,-12.98223,-38.43898,1179215.3,1,1,0,2,9212.61953125,103.0,128.0,0,9212.61953125,103.0,103.0
283,apartment,Northeast,164.0,Brasil,Bahia,Salvador,-12.998506,-38.52309,2072021.45,1,1,0,2,12634.277134146341,103.0,164.0,0,12634.277134146341,103.0,103.0
284,apartment,Northeast,210.0,Brasil,Bahia,Salvador,-12.96049,-38.405239,1638269.95,1,1,0,2,7801.285476190476,103.0,210.0,0,7801.285476190476,103.0,103.0
285,apartment,Northeast,139.0,Brasil,Bahia,Salvador,-12.96049,-38.405239,1170192.8,1,1,0,2,8418.653237410072,103.0,139.0,0,8418.653237410072,103.0,103.0
286,apartment,Northeast,215.0,Brasil,Bahia,Salvador,-13.002785,-38.519222,1872308.55,1,1,0,2,8708.411860465116,103.0,215.0,0,8708.411860465116,103.0,103.0
287,apartment,Northeast,180.0,Brasil,Bahia,Salvador,-13.000443,-38.45739,1326218.55,1,1,0,2,7367.880833333334,103.0,180.0,0,7367.880833333334,103.0,103.0
288,apartment,Northeast,212.0,Brasil,Bahia,Salvador,-12.94999,-38.391624,2075141.9500000002,1,1,0,2,9788.405424528302,103.0,212.0,0,9788.405424528302,103.0,103.0
289,apartment,Northeast,120.0,Brasil,Bahia,Salvador,-12.998506,-38.52309,491480.95,1,1,0,2,4095.6745833333334,103.0,120.0,0,4095.6745833333334,103.0,103.0
290,apartment,Northeast,98.0,Brasil,Bahia,Salvador,,,1138987.7,1,0,0,2,11622.323469387755,103.0,98.0,0,11622.323469387755,103.0,103.0
291,apartment,Northeast,168.0,Brasil,Bahia,Salvador,-12.993533,-38.526047,1560257.0999999999,1,1,0,2,9287.244642857142,103.0,168.0,0,9287.244642857142,103.0,103.0
292,apartment,Northeast,142.0,Brasil,Bahia,Salvador,-12.992462,-38.444553,575734.85,1,1,0,2,4054.470774647887,103.0,142.0,0,4054.470774647887,103.0,103.0
293,house,Northeast,73.0,Brasil,Bahia,Lauro de Freitas,,,405666.85,1,0,0,2,5557.080136986301,170.0,73.0,0,5557.080136986301,170.0,170.0
294,apartment,Northeast,78.0,Brasil,Bahia,Salvador,-12.985591,-38.469273,670910.5499999999,1,1,0,2,8601.417307692307,103.0,78.0,0,8601.417307692307,103.0,103.0
295,apartment,Northeast,100.0,Brasil,Bahia,Salvador,-12.993493,-38.477962,546089.9500000001,1,1,0,2,5460.8995,103.0,100.0,0,5460.8995,103.0,103.0
